"","feature","anovas.Legend_ex_INTERVENTION DenDF","anovas.Legend_ex_INTERVENTION F value","anovas.Legend_ex_INTERVENTION Mean Sq","anovas.Legend_ex_INTERVENTION NumDF","anovas.Legend_ex_INTERVENTION Pr(>F)","anovas.Legend_ex_INTERVENTION Sum Sq","anovas.Legend_ex_INTERVENTION:Treatment DenDF","anovas.Legend_ex_INTERVENTION:Treatment F value","anovas.Legend_ex_INTERVENTION:Treatment Mean Sq","anovas.Legend_ex_INTERVENTION:Treatment NumDF","anovas.Legend_ex_INTERVENTION:Treatment Pr(>F)","anovas.Legend_ex_INTERVENTION:Treatment Sum Sq","anovas.Treatment DenDF","anovas.Treatment F value","anovas.Treatment Mean Sq","anovas.Treatment NumDF","anovas.Treatment Pr(>F)","anovas.Treatment Sum Sq","coefs.(Intercept) 2.5 %","coefs.(Intercept) 97.5 %","coefs.(Intercept) df","coefs.(Intercept) Estimate","coefs.(Intercept) Pr(>|t|)","coefs.(Intercept) Std. Error","coefs.(Intercept) t value","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I) 2.5 %","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I) 97.5 %","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I) df","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I) Estimate","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I) Pr(>|t|)","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I) Std. Error","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I) t value","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I):TreatmentDECAF 2.5 %","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I):TreatmentDECAF 97.5 %","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I):TreatmentDECAF df","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I):TreatmentDECAF Estimate","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I):TreatmentDECAF Pr(>|t|)","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I):TreatmentDECAF Std. Error","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I):TreatmentDECAF t value","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I) 2.5 %","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I) 97.5 %","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I) df","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I) Estimate","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I) Pr(>|t|)","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I) Std. Error","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I) t value","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I):TreatmentDECAF 2.5 %","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I):TreatmentDECAF 97.5 %","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I):TreatmentDECAF df","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I):TreatmentDECAF Estimate","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I):TreatmentDECAF Pr(>|t|)","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I):TreatmentDECAF Std. Error","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I):TreatmentDECAF t value","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I) 2.5 %","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I) 97.5 %","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I) df","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I) Estimate","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I) Pr(>|t|)","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I) Std. Error","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I) t value","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I):TreatmentDECAF 2.5 %","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I):TreatmentDECAF 97.5 %","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I):TreatmentDECAF df","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I):TreatmentDECAF Estimate","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I):TreatmentDECAF Pr(>|t|)","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I):TreatmentDECAF Std. Error","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I):TreatmentDECAF t value","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4) 2.5 %","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4) 97.5 %","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4) df","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4) Estimate","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4) Pr(>|t|)","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4) Std. Error","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4) t value","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4):TreatmentDECAF 2.5 %","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4):TreatmentDECAF 97.5 %","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4):TreatmentDECAF df","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4):TreatmentDECAF Estimate","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4):TreatmentDECAF Pr(>|t|)","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4):TreatmentDECAF Std. Error","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4):TreatmentDECAF t value","coefs.TreatmentDECAF 2.5 %","coefs.TreatmentDECAF 97.5 %","coefs.TreatmentDECAF df","coefs.TreatmentDECAF Estimate","coefs.TreatmentDECAF Pr(>|t|)","coefs.TreatmentDECAF Std. Error","coefs.TreatmentDECAF t value","anovas.Legend_ex_INTERVENTION Pr(>F).BH","anovas.Legend_ex_INTERVENTION:Treatment Pr(>F).BH","anovas.Treatment Pr(>F).BH","coefs.(Intercept) Pr(>|t|).BH","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I) Pr(>|t|).BH","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I):TreatmentDECAF Pr(>|t|).BH","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I) Pr(>|t|).BH","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I):TreatmentDECAF Pr(>|t|).BH","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I) Pr(>|t|).BH","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I):TreatmentDECAF Pr(>|t|).BH","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4) Pr(>|t|).BH","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4):TreatmentDECAF Pr(>|t|).BH","coefs.TreatmentDECAF Pr(>|t|).BH"
"411","Butyrivibrio sp. ob235",122.154639490245,2.85763541069304,1.40876612730032,4,0.0263921057055064,5.63506450920126,122.154639490067,0.551507792524203,0.271884052858178,4,0.698270135968708,1.08753621143271,30.9913843927737,0.107856739614187,0.0531715560357878,1,0.744806297048644,0.0531715560357878,-1.83326585073066,-0.880419560002966,80.4051163913007,-1.35684270536681,3.11847971009873e-07,0.243077499955006,-5.58193459130512,-0.789008189038653,0.184073127766678,121.987515519276,-0.302467530635988,0.225404226521175,0.248239591258021,-1.21845000268954,-0.270828302349618,1.14340627764441,122.213566014581,0.436288987647398,0.228885190605234,0.360780756980571,1.20929118087884,-0.76680804404047,0.206273272764862,121.987515521201,-0.280267385637804,0.261104884800004,0.248239591258021,-1.12901968705908,-0.473226149057286,0.925666382497192,121.987515538971,0.226220116719953,0.527328931633578,0.356866897195246,0.633906138389143,-0.0906904347866159,0.901605634930533,122.389142564948,0.405457600071958,0.11179904419845,0.253141404011567,1.60170400276926,-0.741206953131842,0.671118985063517,122.185855432997,-0.0350439840341626,0.922675311237304,0.360293849615505,-0.0972650076362961,-0.459228880941866,0.513852435863466,121.987515522166,0.0273117774608001,0.912572846752907,0.248239591258021,0.11002184350365,-0.511642166206013,0.887250365348465,121.987515541156,0.187804099571226,0.599664380726646,0.356866897195246,0.526258112050321,-0.760211448971802,0.609591399771019,80.4051163699278,-0.0753100246003911,0.829913380502237,0.349445923381157,-0.215512671808299,0.411242855522869,0.882364764189802,0.993905152503799,6.1489082283829e-07,0.753006497264829,0.782520526678657,0.997244449155367,0.997961224493377,0.449463692490165,0.973805933018716,0.995143000331215,0.986567903336332,0.994756734469491
"412","Prevotella sp. kh1p2",122.031142222063,0.51633897876472,0.266866389099504,4,0.723848208491218,1.06746555639802,122.031142227044,1.55296236240864,0.802638334713586,4,0.191215263529642,3.21055333885435,30.9975636004151,0.134177882523021,0.0693489519067521,1,0.716627394595539,0.0693489519067521,-1.39618075856692,0.384821110810081,40.247638550515,-0.50567982387842,0.272318259058861,0.454345560282056,-1.11298506705886,-0.401264473445133,0.595087022343199,121.995389814399,0.0969112744490334,0.703661444914491,0.254175970489107,0.381276303430841,-0.549004731917233,0.899603860513443,122.043710886427,0.175299564298105,0.636091001616995,0.369549798837406,0.474359788179002,-0.427519549997848,0.568831945790484,121.995389812288,0.0706561978963177,0.781497187410718,0.254175970489107,0.277981422714173,-0.914762138850362,0.517583382731845,121.995389796169,-0.198589378059259,0.587788743332456,0.365400980038502,-0.543483430280711,-0.599700481004388,0.417016204665029,122.081215163214,-0.0913421381696797,0.725319823913251,0.259371267454185,-0.35216752829345,-0.29421528633888,1.15237042109624,122.03778957234,0.429077567378679,0.247217605460995,0.369033747264134,1.16270549932001,-0.809027269413941,0.187324226374391,121.995389814359,-0.310851521519775,0.22369538641368,0.254175970489107,-1.22297761240611,-0.110238192847308,1.3221073287349,121.995389795132,0.605934567943796,0.099831480875737,0.365400980038502,1.65827296872589,-1.25867242883753,1.30167907594272,40.2476385631076,0.021503323552592,0.973899646535153,0.653162896098085,0.0329218387649547,0.938519291574798,0.709019428486017,0.993905152503799,0.297914753382932,0.944895461612584,0.928791288460649,0.997244449155367,0.997961224493377,0.896216868412363,0.586947158464852,0.992359931021588,0.946871239470727,0.997423392486229
"413","Prevotella sp. khp1",122.132807131598,1.51992517106454,0.833363125147686,4,0.20054116992005,3.33345250059074,122.132807135304,0.484867311845129,0.265848968076637,4,0.746811687115642,1.06339587230655,31.0647422533076,0.000823593529580691,0.000451569913262284,1,0.977288776922025,0.000451569913262284,-3.6978546054828,-2.33471784320927,50.7096911663612,-3.01628622434604,1.3686251458389e-11,0.347745359870329,-8.67383600882777,-0.490452033940791,0.535764788040579,122.060983709405,0.0226563770498941,0.931176981332821,0.261794816148674,0.086542496842365,-1.18690871981448,0.304968044383615,122.158077189882,-0.440970337715434,0.248856481216961,0.380587800583539,-1.15865599748419,-0.363179642153101,0.663037179828269,122.060983698869,0.149928768837584,0.567904168438274,0.261794816148674,0.572695712784624,-0.960866563688933,0.514413069403133,122.060983756986,-0.2232267471429,0.5541914874526,0.376353760765219,-0.593130108993798,-0.649716903500222,0.397284273188817,122.233450359831,-0.126216315155702,0.637377949158121,0.267097044881348,-0.472548527115946,-1.20366422373385,0.286148010773223,122.14617810959,-0.458758106480312,0.229739841791415,0.380061125168248,-1.20706401181448,-0.384689136150172,0.641527685831199,122.06098370578,0.128419274840514,0.62463669948297,0.261794816148674,0.490534063010568,-1.03205304895426,0.443226584137808,122.060983756245,-0.294413232408225,0.43556620544329,0.376353760765219,-0.782277907385888,-0.708966562662544,1.25066600174859,50.7096911091566,0.270849719543025,0.590335241083871,0.499915452495166,0.541791053249438,0.704472025518342,0.89031094976156,0.993954836110605,4.24780693412223e-11,0.990366180540985,0.802123761952207,0.997244449155367,0.997961224493377,0.85063469481856,0.568690689202406,0.992359931021588,0.985331216375538,0.994756734469491
"414","Prevotella sp. lc2012",122.213697837045,0.366653876968377,0.239183692220361,4,0.831985319952168,0.956734768881443,122.213697828975,1.66350593873067,1.08517464957944,4,0.162799869207358,4.34069859831774,31.0991733926184,3.97631062592473,2.5939140880972,1,0.0549757027693546,2.5939140880972,-2.63982096627464,-1.4128442582899,65.4489866312704,-2.02633261228227,1.42414736560158e-08,0.313010013873462,-6.4736989951428,-0.574415004129777,0.544947449064107,122.094484190953,-0.0147337775328351,0.958934413270215,0.285556893397857,-0.0515966445688532,-0.81281912001835,0.814244714901388,122.255686614726,0.000712797441518966,0.998632613157742,0.415074931925742,0.00171727412737729,-0.274999102293716,0.844363350900169,122.094484190925,0.284682124303226,0.320766983395919,0.285556893397857,0.996936620635484,-1.46848213340851,0.140702781390018,122.094484162166,-0.663889676009245,0.108412424904015,0.410513899105181,-1.61721607345418,-0.978904626452289,0.162848567279938,122.380859817347,-0.408028029586176,0.163785435603188,0.291268921964442,-1.4008635965494,-0.428410810665357,1.19642891798256,122.235928248131,0.384009053658603,0.356052049698322,0.414507547450986,0.926422343863379,-0.639240967959094,0.480121485234791,122.094484196154,-0.0795597413621517,0.781013486016301,0.285556893397857,-0.278612574942478,-0.882975531496692,0.726209383301834,122.094484162608,-0.0783830740974287,0.848890600577908,0.410513899105181,-0.190938904305761,-1.5440679070033,0.219822246417991,65.4489866678451,-0.662122830292654,0.145961943769682,0.449980246406217,-1.47144865931498,0.971353558154098,0.677118387669329,0.993905152503799,3.18249464633099e-08,0.990366180540985,0.998632613157742,0.997244449155367,0.997961224493377,0.517932811454608,0.6557617970268,0.992359931021588,0.993395481275975,0.994756734469491
"415","Prevotella sp. ne3005",122.105067440546,0.293520342075469,0.171366678645202,4,0.881708040436049,0.685466714580807,122.105067438949,1.44958538591697,0.846314879714007,4,0.221803379412757,3.38525951885603,31.0484129746728,0.0787090781388979,0.0459529080830131,1,0.78091548330346,0.0459529080830131,-2.24744035545345,-0.733152701874066,47.1765925714852,-1.49029652866376,0.000346191737701733,0.386304969255531,-3.85782386267458,-0.921355718201984,0.137598489881612,122.045109132157,-0.391878614160186,0.149452112332332,0.27014634361562,-1.45061602135831,-0.0374274975377261,1.50209409804976,122.126157269918,0.732333300256015,0.0646287490511806,0.392742317647424,1.86466613692862,-0.596288839817919,0.462665368265677,122.045109130693,-0.0668117357761207,0.805078609627098,0.27014634361562,-0.247316824214302,-0.307513805954485,1.21482878490906,122.045109114579,0.453657489477286,0.245028377197284,0.388359837954061,1.16813698313199,-0.974768546731508,0.105698399419865,122.189070642405,-0.434535073655822,0.117498312698301,0.275634387844358,-1.57649078931759,0.102333988722185,1.63971870663272,122.116224907147,0.87102634767745,0.0282024600280444,0.392197185774133,2.22088882651768,-0.756635021329259,0.302319186754337,122.045109139763,-0.227157917287461,0.402065290168948,0.27014634361562,-0.840869856860525,-0.294011235213267,1.22833135565027,122.045109114904,0.467160060218504,0.231341399122065,0.388359837954061,1.20290517855702,-1.73310725061558,0.443818410820332,47.1765926158889,-0.644644419897625,0.251566382674963,0.555348383594603,-1.16079282652276,0.982048330666202,0.719859873832366,0.993905152503799,0.000511655513569758,0.65982441017205,0.663255212749355,0.997244449155367,0.997961224493377,0.452021539199774,0.289281385454547,0.992359931021588,0.951541683361783,0.994756734469491
"416","Prevotella sp. tc2-28",122.050055925872,1.5182716974239,1.16985718392061,4,0.201023793117178,4.67942873568243,122.05005593419,1.23667795441076,0.952883855780485,4,0.298927153287562,3.81153542312194,30.9957214805651,0.240922059239028,0.185635023193765,1,0.626998216908981,0.185635023193765,-1.96460494543147,-0.193400038506106,46.3695316170196,-1.07900249196879,0.0210693081643134,0.451846289242149,-2.3879857324457,-0.593194439539505,0.623341008692763,121.992563675765,0.015073284576629,0.961342019100654,0.310346378256984,0.0485692298433959,-0.795208931339306,0.973419156566865,122.070277163119,0.0891051126137796,0.843772905597688,0.451188925372324,0.197489582751282,-0.357013545693393,0.859521902538875,121.992563668871,0.251254178422741,0.419750581638197,0.310346378256984,0.809592751924072,-1.35202679905206,0.396853097738575,121.992563692094,-0.477586850656742,0.286525623270322,0.446151028943791,-1.07046004530657,-1.28179889144766,-0.0405334628440971,122.130601245307,-0.661166177145876,0.0388787549980411,0.316655162644442,-2.08796904375208,-0.363901915420472,1.40226972426779,122.060753514554,0.519183904423657,0.251448723017759,0.450562268903816,1.15230222381202,-0.56211006205617,0.654425386176097,121.992563675212,0.0461576620599638,0.882012657470733,0.310346378256984,0.148729501272744,-0.827337606974315,0.92154228981632,121.992563697595,0.0471023414210027,0.916093055510538,0.446151028943791,0.105574880175693,-1.59601733422175,0.950250149656191,46.3695316147275,-0.322883592282777,0.621486429673978,0.649569967602102,-0.497072845708534,0.704472025518342,0.754520947153545,0.993905152503799,0.0269970645897471,0.990366180540985,0.967269807480838,0.997244449155367,0.997961224493377,0.31909423115414,0.586947158464852,0.995143000331215,0.993395481275975,0.994756734469491
"417","Prevotella sp. tf2-5",122.098973205441,0.229874027994393,0.156761542562568,4,0.921162723941356,0.627046170250272,122.098973201607,1.91121888076078,1.30334697893784,4,0.112805007035245,5.21338791575136,31.0371868528835,0.440585896643437,0.300455538155977,1,0.511740686494436,0.300455538155977,-2.65412909731649,-1.07343245714615,48.7116687991606,-1.86378077723132,2.81650474200885e-05,0.403246348565245,-4.62194086533622,-0.932467221626557,0.21201197919516,122.033710371965,-0.360227621215698,0.219645832225899,0.291964344714807,-1.23380689367248,0.0368525442624773,1.7006863659301,122.121931580148,0.868769455096289,0.0428249035347227,0.424455202950598,2.04678714987363,-0.332646601267503,0.811832599554215,122.033710368283,0.239592999143356,0.413460488863666,0.291964344714807,0.820624173740779,-1.03994982107991,0.605342693429673,122.033710384052,-0.217303563825119,0.605585202282438,0.419725190740095,-0.51772819125283,-0.845443855290393,0.322254191277882,122.190414949797,-0.261594832006256,0.381577068090814,0.297887628491882,-0.878166150540166,-0.421250604592389,1.24027686889311,122.111120013333,0.409513132150361,0.335885533348861,0.423866838011162,0.966136284857408,-0.706414187391985,0.438065013429733,122.033710374828,-0.134174586981126,0.646651055177752,0.291964344714807,-0.459558125538203,-0.515651601520993,1.12964091298859,122.033710388183,0.306994655733799,0.465925896180582,0.419725190740095,0.731418229133399,-1.75205843902132,0.52033615575631,48.7116687671556,-0.615861141632504,0.293304931183992,0.579703150849196,-1.06237328662151,0.983355876003639,0.626030436394272,0.993905152503799,4.618847306856e-05,0.74519517168139,0.663255212749355,0.997244449155367,0.997961224493377,0.69810489316311,0.646783720704974,0.992359931021588,0.985331216375538,0.994756734469491
"418","Epulopiscium sp. AS2M-Bin001",122.228989523372,0.721638822785639,0.38171518752825,4,0.578752237891938,1.526860750113,122.228989531236,0.115082814064174,0.0608737453761325,4,0.97698231318092,0.24349498150453,31.1014807868621,0.00215603240042227,0.00114044628151697,1,0.963261932525365,0.00114044628151697,-2.06831228233254,-1.00261410043764,69.5837899298716,-1.53546319138509,3.28345485442243e-07,0.271866776711457,-5.64785153213014,-0.339282647756588,0.668676355537583,122.096796702851,0.164696853890498,0.523046506403793,0.257137123754524,0.640502046090108,-0.674065152485901,0.791010498693434,122.275563345638,0.0584726731037665,0.87593764259854,0.373750656322173,0.156448348958518,-0.375257163790427,0.632701839503744,122.096796706244,0.128722337856658,0.617555228359616,0.257137123754524,0.500598031031658,-0.621372436369823,0.827659928623571,122.096796724692,0.103143746126874,0.780697804856379,0.369657906069493,0.279024861725759,-0.673004566592497,0.355046617732464,122.414385055059,-0.158978974430017,0.545516330907743,0.262262774324962,-0.606182005201511,-0.489430689263337,0.973649171874983,122.253651365899,0.242109241305823,0.517770623830497,0.373241516854112,0.648666427428691,-0.574863608282814,0.433095395011357,122.096796708246,-0.0708841066357285,0.783270187704957,0.257137123754524,-0.275666561096787,-0.603427130079982,0.845605234913412,122.096796726372,0.121089052416715,0.74379736833093,0.369657906069493,0.327570573842809,-0.856422208748164,0.675615455317073,69.5837898744394,-0.0904033767155456,0.817753263196471,0.390833116360748,-0.231309407855043,0.865061927211691,0.997204759210842,0.993954836110605,6.42882048599532e-07,0.893723637981048,0.969358222731548,0.997244449155367,0.997961224493377,0.795645339841085,0.759880530245108,0.992359931021588,0.986567903336332,0.994756734469491
"419","bacterium P201",122.006309489366,0.333056881434685,0.0946423004753844,4,0.855270750724977,0.378569201901538,122.006309486276,1.32510197245215,0.376544386343612,4,0.264434051352258,1.50617754537445,30.9601842842807,0.138861791523618,0.0394593240089103,1,0.711954144426234,0.0394593240089103,-0.0349813546961706,1.11655575015579,43.8705967579686,0.540787197729811,0.0724075916471967,0.293764863521764,1.84088454707159,-0.669738705186612,0.0690436794226519,121.957342671981,-0.30034751288198,0.113608955110056,0.188468357183266,-1.59362302176764,0.00875277153755238,1.08283826249653,122.023528814522,0.545795517017043,0.0486140318832829,0.274006435687398,1.99190765591987,-0.523825471182292,0.214956913426972,121.957342678046,-0.15443427887766,0.41414668170367,0.188468357183266,-0.819417546721059,-0.29645082289853,0.765615771563338,121.957342647865,0.234582474332404,0.388295164522229,0.270940334322292,0.865808610294844,-0.728855649835198,0.0249774409572012,122.074902714788,-0.351939104438999,0.0696774215963318,0.192307893598693,-1.8300814275124,-0.0232126830731217,1.04937781102819,122.015418002675,0.513082563977536,0.0631652786762923,0.273625051929977,1.87513007437944,-0.462724594238661,0.276057790370603,121.957342678277,-0.0933334019340289,0.621335535918811,0.188468357183266,-0.49522054168102,-0.229308942859171,0.832757651602698,121.957342643414,0.301724354371764,0.267632599306102,0.270940334322292,1.1136191852958,-1.00286143597363,0.652577454862198,43.8705967789097,-0.175141990555715,0.680367789734729,0.422313599610431,-0.414720223827216,0.976629296410353,0.733760712030438,0.993905152503799,0.0881941305237658,0.62798500641661,0.663255212749355,0.997244449155367,0.997961224493377,0.381631890834811,0.345964075364268,0.992359931021588,0.962558447289757,0.994756734469491
"420","bacterium P3",122.070535655272,0.724477962688578,0.399416738031528,4,0.576847193391329,1.59766695212611,122.070535652457,1.86060822200634,1.02578422679762,4,0.12166638702631,4.10313690719047,31.0000528698733,0.196128714083794,0.108129018752971,1,0.660938984191298,0.108129018752971,-1.52282799753385,-0.172866900492917,51.302210091753,-0.847847449013381,0.0172191114574555,0.344384159017525,-2.46192348519211,-0.450863095484233,0.578180167378606,121.996320407444,0.0636585359471865,0.808804564779433,0.262515860235137,0.242494056893047,-0.496830080933686,0.999145874094109,122.096648693958,0.251157896580212,0.511704643776863,0.381633531745446,0.658112759199936,-0.364570677443828,0.664472585419011,121.996320402829,0.149950953987591,0.568909980840649,0.262515860235137,0.571207217168818,-1.06430682567268,0.415036072196628,121.996320359428,-0.324635376738025,0.391359977460743,0.377390326949417,-0.860211175421931,-0.907375798709326,0.142496862293065,122.174534415117,-0.38243946820813,0.155865833882762,0.267829579850358,-1.42792095041111,-0.0694882467059219,1.42441870386135,122.084353083543,0.677465228577713,0.0779543181852012,0.381105714786348,1.77763072631306,-0.437621162087186,0.591422100775653,121.996320410038,0.0769004693442333,0.770068389448757,0.262515860235137,0.292936469725498,-0.516486009347915,0.962856888521391,121.99632036421,0.223185439586738,0.555352349168381,0.377390326949417,0.591391521321776,-1.32799550740313,0.61269584482581,51.3022100943006,-0.35764983128866,0.473326964313861,0.495083421822254,-0.722403165858913,0.865061927211691,0.641235423446844,0.993905152503799,0.0223368659463586,0.96381015275006,0.910041353418479,0.997244449155367,0.997961224493377,0.501795630540687,0.389880102281991,0.992359931021588,0.985331216375538,0.994756734469491
"421","Anaerophaga thermohalophila",122.324740046761,0.734093870981144,0.431025295470574,4,0.57040916240689,1.7241011818823,122.32474004851,0.720227069486167,0.422883363698802,4,0.579700578474967,1.69153345479521,31.1042936397858,0.00671965335788783,0.00394546350069967,1,0.935193031258536,0.00394546350069967,-3.21376588577314,-2.25985900488353,97.5856516307158,-2.73681244532833,2.58805829936455e-19,0.243348063641451,-11.2464936205975,-0.753902150337134,0.30805910754197,122.102785232571,-0.222921521397582,0.412196618146427,0.270913462251276,-0.822851398912098,-0.389548884655319,1.15359777565778,122.403094676114,0.382024445501231,0.333748322259871,0.393667096050041,0.970425136706549,-0.343293983550313,0.718667274328791,122.102785224865,0.187686645389239,0.489755738966492,0.270913462251276,0.692791874680472,-0.672366231079202,0.854299266234495,122.102785289977,0.0909665175776468,0.815710495063818,0.389462640476009,0.233569303249384,-0.89513258211075,0.187471467606941,122.636421868317,-0.353830557251905,0.202554371475714,0.276179577343546,-1.28116119466635,-0.175799918764799,1.3652962352493,122.366275204564,0.594748158242252,0.13290900065685,0.393143998096412,1.51279979122662,-0.690544451057617,0.371416806821487,122.102785221606,-0.159563822118065,0.556959774095571,0.270913462251276,-0.588984470509877,-0.488439468570834,1.03822602874286,122.10278529001,0.274893280086014,0.481640166568728,0.389462640476009,0.705827084595417,-0.933785777916629,0.437541765248868,97.5856515250013,-0.248122006333881,0.479857612113134,0.349834883187231,-0.709254617702279,0.865061927211691,0.842752275901672,0.993954836110605,2.4928653504224e-18,0.856194161516514,0.82421856094589,0.997244449155367,0.997961224493377,0.560497200221274,0.463837204200241,0.992359931021588,0.985331216375538,0.994756734469491
"422","Massiliomicrobiota timonensis",122.347687308021,0.200358102725892,0.112757868787525,4,0.937733691418505,0.451031475150101,122.347687311631,0.855403863724376,0.481405619807314,4,0.492927041445308,1.92562247922926,31.160200261938,1.79933464627947,1.0126325673367,1,0.189488337037952,1.0126325673367,-2.08926207326626,-1.11379651152426,88.3932151046363,-1.60152929239526,6.15941295472847e-09,0.248847828183667,-6.43577765610727,-0.303784236579642,0.735903849375497,122.156631142411,0.216059806397927,0.416881630684984,0.265231426229274,0.814608621118519,-1.18180079784777,0.329123784809956,122.415088326259,-0.426338506518908,0.270857211094333,0.38544702723512,-1.10608845416998,-0.532623075135319,0.50706501081982,122.156631142979,-0.0127790321577498,0.961650926844738,0.265231426229274,-0.0481806863516363,-0.470260281244284,1.02438551399482,122.156631113993,0.277062616375266,0.468838251182259,0.38129419903342,0.72663737627695,-0.519152133135505,0.540924504270431,122.615860584175,0.0108861855674627,0.967955543109939,0.270432682887973,0.0402546964782816,-0.74822312781437,0.760676210883456,122.383403146226,0.006226541534543,0.98712051416039,0.384930373874171,0.0161757604937104,-0.423276178024963,0.616411907930176,122.156631137982,0.0965678649526068,0.716420925142488,0.265231426229274,0.364089076190883,-0.731797688588454,0.762848106650646,122.156631114559,0.0155252090310961,0.967587871436818,0.38129419903342,0.0407171393387376,-1.03071542738853,0.37160467221981,88.3932151360499,-0.329555377584362,0.359447479501953,0.357741292868049,-0.921211456866726,0.988199987161129,0.809946785747388,0.993905152503799,1.41413371398972e-08,0.857182234517594,0.802123761952207,0.997514412374811,0.997961224493377,0.986177364810538,0.996634928754708,0.992359931021588,0.998730338881327,0.994756734469491
